time,open,high,low,close,volume,trade_decision
2024-04-02 10:00:00,2260.733,2264.777,2255.155,2262.202,6030,Buy
2024-04-02 11:00:00,2262.195,2262.241,2256.103,2260.625,6609,Buy
2024-04-02 15:00:00,2260.739,2261.229,2250.894,2258.704,11631,Buy
2024-04-02 16:00:00,2258.758,2261.447,2254.176,2260.376,6192,Buy
2024-04-02 20:00:00,2277.495,2281.258,2275.747,2280.344,3483,Buy
2024-04-03 01:00:00,2283.372,2283.537,2276.836,2282.602,7322,Buy
2024-04-03 05:00:00,2283.786,2286.063,2280.944,2286.063,4497,Buy
2024-04-03 10:00:00,2272.083,2273.502,2269.928,2272.773,5247,Buy
2024-04-03 11:00:00,2272.76,2274.615,2268.869,2273.885,5400,Buy
2024-04-03 12:00:00,2273.833,2275.284,2265.447,2275.022,11189,Buy
2024-04-03 16:00:00,2286.39,2295.275,2280.793,2293.925,11534,Buy
2024-04-03 17:00:00,2293.878,2295.674,2288.969,2295.085,6363,Buy
2024-04-04 00:00:00,2297.6,2302.576,2297.327,2302.285,5164,Buy
2024-04-04 17:00:00,2286.959,2294.117,2286.422,2294.069,5379,Buy
2024-04-05 20:00:00,2323.259,2330.096,2322.912,2329.455,3493,Buy
2024-04-08 07:00:00,2336.388,2339.009,2333.832,2337.861,8784,Buy
2024-04-08 14:00:00,2327.463,2329.377,2318.74,2328.87,18784,Buy
2024-04-08 20:00:00,2338.497,2339.224,2337.973,2339.119,2406,Buy
2024-04-09 18:00:00,2347.374,2350.097,2345.63,2349.659,5418,Buy
2024-04-09 19:00:00,2349.615,2351.62,2345.287,2351.218,4880,Buy
2024-04-11 10:00:00,2330.824,2339.364,2330.742,2338.614,6298,Buy
2024-04-11 23:00:00,2373.873,2377.206,2373.873,2377.1,4067,Buy
2024-04-12 00:00:00,2376.887,2379.234,2374.686,2378.733,4758,Buy
2024-04-12 01:00:00,2378.781,2391.52,2378.762,2390.757,19243,Buy
2024-04-12 19:00:00,2338.842,2345.522,2333.893,2343.363,11586,Buy
2024-04-12 20:00:00,2343.417,2345.269,2341.791,2344.482,4272,Buy
2024-04-15 05:00:00,2356.767,2362.567,2352.137,2361.193,7381,Buy
2024-04-15 10:00:00,2349.721,2357.081,2349.288,2356.844,5861,Buy
2024-04-15 14:00:00,2348.697,2352.595,2324.201,2349.563,34936,Buy
2024-04-15 15:00:00,2349.514,2352.68,2342.67,2351.716,15011,Buy
2024-04-16 16:00:00,2386.082,2398.38,2385.565,2397.598,12184,Buy
2024-04-17 00:00:00,2382.803,2384.796,2380.776,2384.46,5692,Buy
2024-04-17 01:00:00,2384.511,2385.644,2381.371,2384.696,8100,Buy
2024-04-17 06:00:00,2377.706,2381.631,2372.709,2381.081,8304,Buy
2024-04-17 07:00:00,2381.038,2383.316,2377.997,2382.596,6412,Buy
2024-04-17 08:00:00,2382.56,2393.718,2382.56,2392.976,7309,Buy
2024-04-17 23:00:00,2365.329,2368.244,2363.697,2367.938,3651,Buy
2024-04-18 00:00:00,2367.937,2370.17,2366.935,2369.84,4552,Buy
2024-04-18 05:00:00,2375.174,2377.237,2373.851,2376.85,5199,Buy
2024-04-19 08:00:00,2385.469,2386.397,2378.036,2384.356,10343,Buy
2024-04-19 14:00:00,2378.726,2392.154,2378.691,2391.165,16454,Buy
2024-04-19 16:00:00,2394.853,2399.801,2389.893,2399.718,8602,Buy
2024-04-22 14:00:00,2338.509,2343.959,2333.028,2341.31,13310,Buy
2024-04-22 22:00:00,2329.285,2331.535,2326.856,2330.468,2643,Buy
2024-04-22 23:00:00,2330.468,2334.03,2328.18,2333.838,4095,Buy
2024-04-23 13:00:00,2311.876,2330.788,2309.599,2329.754,22782,Buy
2024-04-23 15:00:00,2320.452,2324.612,2315.304,2323.293,11156,Buy
2024-04-24 02:00:00,2318.312,2322.242,2315.843,2321.74,6041,Buy
2024-04-24 11:00:00,2316.895,2317.073,2313.252,2316.274,4831,Buy
2024-04-24 14:00:00,2321.381,2330.51,2316.986,2329.721,12355,Buy
2024-04-25 07:00:00,2322.707,2326.224,2320.335,2325.721,5127,Buy
2024-04-25 17:00:00,2328.884,2332.312,2326.296,2332.3,6296,Buy
2024-04-26 01:00:00,2329.922,2333.33,2326.319,2332.182,5790,Buy
2024-04-26 03:00:00,2333.929,2335.039,2332.281,2334.734,4416,Buy
2024-04-26 05:00:00,2335.965,2338.65,2334.046,2337.896,4411,Buy
2024-04-26 15:00:00,2333.688,2337.766,2331.299,2336.732,10352,Buy
2024-04-26 19:00:00,2340.914,2340.992,2336.204,2339.995,4077,Buy
2024-04-29 01:00:00,2332.122,2332.122,2319.902,2331.085,12902,Buy
2024-04-29 07:00:00,2329.24,2338.005,2329.136,2337.417,9750,Buy
2024-04-29 13:00:00,2331.925,2336.609,2325.686,2334.069,12085,Buy
2024-04-29 15:00:00,2337.899,2339.051,2332.854,2337.883,7158,Buy
2024-04-30 06:00:00,2323.056,2323.668,2318.887,2322.469,6585,Buy
2024-04-30 17:00:00,2294.808,2297.301,2291.656,2296.067,7138,Buy
2024-04-30 22:00:00,2287.569,2291.878,2287.236,2291.309,2416,Buy
2024-05-01 08:00:00,2285.835,2286.888,2283.899,2286.289,4389,Buy
2024-05-01 10:00:00,2291.973,2294.439,2289.2,2293.217,4804,Buy
2024-05-01 13:00:00,2298.351,2303.57,2295.23,2303.119,10038,Buy
2024-05-02 17:00:00,2299.767,2308.621,2299.399,2308.123,6123,Buy
2024-05-02 20:00:00,2302.977,2304.23,2300.673,2304.006,3097,Buy
2024-05-02 23:00:00,2303.832,2304.647,2302.457,2304.347,2737,Buy
2024-05-03 00:00:00,2304.343,2304.918,2300.288,2304.006,3970,Buy
2024-05-03 03:00:00,2301.163,2302.528,2300.597,2302.508,3026,Buy
